address,bundle_id,priority,strategy,text,body_capacity,source_prefix_hex,current_ext3_token,native_tokens,native_token_count,native_body_hex,nul_run,next_control
6218A3,scenario_621899,P4_direct_ext3_text_drift,portal16,그리　느긋할　틈은　없는　모양이니、,16,18,E5184B71,,0,,1,
6218C3,scenario_621899,P3_direct_ext3_control_adjacent_text_drift,portal16,세라가　아니라　미안하지만。,10,18,E5182019,,0,,2,1728
6218F6,scenario_6218ED,P2_direct_ext3_exact_text,portal16,어디냐……,4,18,E518201A,,0,,1,
62197B,scenario_62196B,P4_direct_ext3_text_drift,portal16,결국　빌린　힘으로　싸우는,14,18,E5183B77,,0,,1,
6219CD,scenario_6219B7,P4_direct_ext3_text_drift,portal16,신화에선　용을　죽여　불사의　힘을,18,18,E51891B6,,0,,1,
6219EF,scenario_6219B7,P4_direct_ext3_text_drift,portal16,네놈도　마찬가지다……！,6,18,E5180C73,,0,,2,
6219F8,scenario_6219B7,P4_direct_ext3_text_drift,portal16,세라의　마음을　죽이고,10,18,E5182028,,0,,1,
621A15,scenario_6219B7,P4_direct_ext3_text_drift,portal16,네　힘은　빌린　거다。,12,18,E5187512,,0,,1,
621A5E,scenario_621A47,P2_direct_ext3_exact_text,portal16,……자네의　본명　역시　프로필상,9,18,E518202C,,0,,1,
621A70,scenario_621A47,P2_direct_ext3_exact_text,portal16,하지만、　불행히도。,7,18,E5189402,,0,,2,
621A7A,scenario_621A47,P4_direct_ext3_text_drift,portal16,올드타입은　파브닐의,7,18,E5187513,,0,,1,
621A8F,scenario_621A47,P4_direct_ext3_text_drift,portal16,결국　올드타입　따위로는,10,18,E5180BD5,,0,,1,
621AE4,scenario_621AD0,P4_direct_ext3_text_drift,portal16,용의　불사력은　네가　아니라、,12,18,E5182033,,0,,1,
621B04,scenario_621AD0,P4_direct_ext3_text_drift,portal16,너론　나를　이길　수　없어。,14,18,E5182035,,0,,2,
621B15,scenario_621AD0,P4_direct_ext3_text_drift,portal16,신화처럼、　공주의　배신으로,12,18,E5182036,,0,,1,
621B7A,scenario_621B5D,P4_direct_ext3_text_drift,portal16,그녀의　뉴타입　능력으로,12,18,E518203C,,0,,1,
621C1D,scenario_621C0D,P4_direct_ext3_text_drift,portal16,마스터에게　방해되는　인물은,10,18,E5182B53,,0,,1,
621C74,scenario_621C6B,P4_direct_ext3_text_drift,portal16,나는　대체……　나는　도대체　어떻게,5,18,E5182A54,,0,,1,
621C89,scenario_621C6B,P3_direct_ext3_control_adjacent_text_drift,portal16,윽……！！,5,18,E518D536,,0,,2,1728
621CC1,scenario_621CAB,P3_direct_ext3_control_adjacent_text_drift,portal16,대체　무슨　일이　벌어진　거지？,14,18,E518204A,,0,,2,1728
621D24,scenario_621D15,P4_direct_ext3_text_drift,portal16,나라면　데빌　건담을,7,18,E5180BD6,,0,,1,
621D38,scenario_621D15,P4_direct_ext3_text_drift,portal16,아마　네오　지온　사람이,10,18,E5182CCC,,0,,1,
621D6D,scenario_621D58,P3_direct_ext3_control_adjacent_text_drift,portal16,데빌　건담을　제압한다！！,11,18,E5181CE1,,0,,2,084E
621DDA,scenario_621DCA,P4_direct_ext3_text_drift,portal16,예전에　너와　수련하다,12,18,E5182056,,0,,1,
621E69,scenario_621E60,P4_direct_ext3_text_drift,portal16,여긴　일단　휴전이다！,12,18,E518205C,,0,,1,
621EB5,scenario_621E9F,P4_direct_ext3_text_drift,portal16,무슨　일이냐、　도몬　캇슈！？,11,18,E5182060,,0,,1,
621EF0,scenario_621ED9,P4_direct_ext3_text_drift,portal16,동방불패가　도와준다。,8,18,E5182063,,0,,1,
621F62,scenario_621F47,P4_direct_ext3_text_drift,portal16,내가　대신　얘기를　듣지。,15,18,E5180BD7,,0,,1,
621FA0,scenario_621F81,P4_direct_ext3_text_drift,portal16,네놈들도　데빌　건담의,7,18,E5184B75,,0,,1,
621FB4,scenario_621F81,P4_direct_ext3_text_drift,portal16,이대로　놈을　두면、　기지뿐　아니라,16,18,E518206C,,0,,1,
621FD6,scenario_621F81,P3_direct_ext3_control_adjacent_text_drift,portal16,데빌　건담을　잡게　힘을　빌려라！,15,18,E518C449,,0,,2,1728
622030,scenario_622023,P4_direct_ext3_text_drift,portal16,그들과　협력해　데빌　건담을　막는다。,15,18,E518C44A,,0,,1,
62215F,scenario_62214E,P4_direct_ext3_text_drift,portal16,하지만　데빌　건담을,6,18,E518C44D,,0,,1,
6221D0,scenario_6221C6,P4_direct_ext3_text_drift,portal16,데빌　건담은　그들에게　맡기고、,12,18,E518C44F,,0,,1,
62223E,scenario_62221B,P4_direct_ext3_text_drift,portal16,아인　레비를　안전한　곳으로　옮긴다。,17,18,E5182081,,0,,1,
6222A0,scenario_622292,P2_direct_ext3_exact_text,portal16,라고、　설마！,6,18,E5189405,,0,,1,
6222D3,scenario_6222BF,P4_direct_ext3_text_drift,portal16,더　이상　마스터께,7,18,E5184CEC,,0,,1,
6222ED,scenario_6222BF,P1_direct_ext3_exact_text_control_adjacent,portal16,…　…　저는　당신을　배제합니다。,12,18,E518C452,,0,,2,1728
622321,scenario_622318,P2_direct_ext3_exact_text,portal16,지금、　정말로,6,18,E5189408,,0,,1,
622343,scenario_622339,P1_direct_ext3_exact_text_control_adjacent,portal16,하지만、　그녀는…,8,18,E518940A,,0,,2,1728
6223C8,scenario_6223B3,P3_direct_ext3_control_adjacent_text_drift,portal16,……무슨　일이야！？,10,18,E5182CCF,,0,,2,1728
6223E6,scenario_6223DD,P2_direct_ext3_exact_text,portal16,네오　지온의　녀석、　인간,13,18,E518C458,,0,,1,
622430,scenario_62241F,P4_direct_ext3_text_drift,portal16,데빌　건담은　사람을　흡수해서,13,18,E5184CED,,0,,1,
62244F,scenario_62241F,P1_direct_ext3_exact_text_control_adjacent,portal16,마음에　걸리면　이쪽을　할　수　있어！！,9,18,E518C099,,0,,2,084E
62246E,scenario_62245E,P2_direct_ext3_exact_text,portal16,오、　저는……,7,18,E5189270,,0,,1,
6224A8,scenario_62249B,P4_direct_ext3_text_drift,portal16,네놈……데빌　건담의　핵에,10,18,E5181CE4,,0,,1,
6224F8,scenario_6224EA,P4_direct_ext3_text_drift,portal16,데빌　건담은　사람을　흡수해서,13,18,E5184CED,,0,,1,
622514,scenario_6224EA,P4_direct_ext3_text_drift,portal16,……네놈들、데빌　건담을,9,18,E5182CD0,,0,,1,
6225B8,scenario_622598,P2_direct_ext3_exact_text,portal16,지금까지의　데빌　건담과는　다르다。,9,18,E518C464,,0,,1,
6225E1,scenario_6225D8,P2_direct_ext3_exact_text,portal16,오、　저는……,7,18,E5189270,,0,,1,
6227BD,scenario_6227AA,P4_direct_ext3_text_drift,portal16,네놈도　한　사람의　권사라면、,11,18,E5180BDA,,0,,1,
6227DB,scenario_6227AA,P3_direct_ext3_control_adjacent_text_drift,portal16,……그　정도　기개도　없느냐！！,17,18,E518208A,,0,,2,1728
62296C,scenario_62294B,P4_direct_ext3_text_drift,portal16,데빌　건담에　석파천경권이,6,18,E518C470,,0,,1,
622985,scenario_62294B,P4_direct_ext3_text_drift,portal16,오늘　안　되면、,8,18,E5184B77,,0,,1,
6229B6,scenario_6229AC,P3_direct_ext3_control_adjacent_text_drift,portal16,나에겐　석파천경권이……！,9,18,E5183C17,,0,,2,084A
6229E6,scenario_6229C5,P4_direct_ext3_text_drift,portal16,그러면　그　레인이라는,9,18,E5182B57,,0,,1,
6229FF,scenario_6229C5,P4_direct_ext3_text_drift,portal16,그러려면　우선　여기서,9,18,E518209A,,0,,1,
622A46,scenario_622A35,P3_direct_ext3_control_adjacent_text_drift,portal16,확실히　전수했다、　도몬！,14,18,E518209B,,0,,2,1728
622A7F,scenario_622A70,P3_direct_ext3_control_adjacent_text_drift,portal16,난　아직　스승에게　물을　게……！！,18,18,E518209D,,0,,2,1728
622AC1,scenario_622AAE,P4_direct_ext3_text_drift,portal16,사하라에　펼쳐진　모래　대지를、,18,18,E51820A0,,0,,1,
622AE7,scenario_622AAE,P3_direct_ext3_control_adjacent_text_drift,portal16,이것이　인류　황혼의　풍경이다。,16,18,E51820A2,,0,,2,084E
622B7F,scenario_622B5C,P3_direct_ext3_control_adjacent_text_drift,portal16,녀석은　어디　있지！？,6,18,E5180C75,,0,,2,1728
622C26,scenario_622C04,P3_direct_ext3_control_adjacent_text_drift,portal16,……이렇게　말하면　납득하려나。,16,18,E51820AE,,0,,2,1728
622C6B,scenario_622C55,P4_direct_ext3_text_drift,portal16,무엇보다　그에게　당신에게　가라,14,18,E51820B1,,0,,1,
622C88,scenario_622C55,P4_direct_ext3_text_drift,portal16,……뭐、　데빌　건담이라면,11,18,E5182B58,,0,,1,
622C9E,scenario_622C55,P3_direct_ext3_control_adjacent_text_drift,portal16,테스트　결과는　좋았어。,12,18,E51820B3,,0,,2,082A
622D1C,scenario_622CFF,P4_direct_ext3_text_drift,portal16,그　상처를　회복하려고、,10,18,E51820B8,,0,,1,
622D39,scenario_622CFF,P4_direct_ext3_text_drift,portal16,가령　사람이　많고　흡수할,20,18,E51820B9,,0,,1,
622DD0,scenario_622DBA,P3_direct_ext3_control_adjacent_text_drift,portal16,드디어　우리가　움직일　때다！！,13,18,E51820C0,,0,,2,1728
622EE5,scenario_622ED2,P4_direct_ext3_text_drift,portal16,저분은　웡　리　씨라고　하셔서　우리　에,10,18,E5183731,,0,,1,
622F4D,scenario_622F2B,P4_direct_ext3_text_drift,portal16,덕분에　신형　전함과　ＭＳ를,12,18,E5184B79,,0,,1,
622F99,scenario_622F7C,P4_direct_ext3_text_drift,portal16,모빌슈트는　더블　제타라고　해,11,18,E51820D0,,0,,1,
622FAF,scenario_622F7C,P4_direct_ext3_text_drift,portal16,다카르의　네오　지온과　싸울　때,16,18,E5181B72,,0,,1,
622FF3,scenario_622FE4,P4_direct_ext3_text_drift,portal16,다카르에서　하만의　네오　지온에,12,18,E518C482,,0,,1,
62300C,scenario_622FE4,P3_direct_ext3_control_adjacent_text_drift,portal16,그게　너희　일일　테니까。,12,18,E518751B,,0,,2,0861
62307E,scenario_623070,P4_direct_ext3_text_drift,portal16,이걸로　전황은　더욱,8,18,E5180BDD,,0,,1,
6230E8,scenario_6230CA,P3_direct_ext3_control_adjacent_text_drift,portal16,기회를　봐서、　우리도　출진한다！！,15,18,E51820DD,,0,,2,1728
623170,scenario_623152,P2_direct_ext3_exact_text,portal16,……저는　에우고　소속의,7,18,E51820E4,,0,,1,
623203,scenario_6231E9,P4_direct_ext3_text_drift,portal16,그　크와트로란　남자의,9,18,E51820E9,,0,,1,
623244,scenario_623228,P4_direct_ext3_text_drift,portal16,여기서　의원에게　피해가　나면,11,18,E518751D,,0,,1,
6232A3,scenario_623296,P4_direct_ext3_text_drift,portal16,난　시로코를　위해서라면,9,18,E51820EF,,0,,1,
6232D6,scenario_6232C6,P3_direct_ext3_control_adjacent_text_drift,portal16,마음껏　싸워주지！！,15,18,E51820F1,,0,,2,1728
62331E,scenario_623304,P4_direct_ext3_text_drift,portal16,연설이　끝날　때까지,9,18,E51820F5,,0,,1,
623345,scenario_62333D,P4_direct_ext3_text_drift,portal16,적　모빌슈트가,5,18,E51820F7,,0,,1,
62335E,scenario_62333D,P3_direct_ext3_control_adjacent_text_drift,portal16,１기도　접근시키지　마라！！,16,18,E51820F9,,0,,2,1728
6233DE,scenario_6233B9,P3_direct_ext3_control_adjacent_text_drift,portal16,지온공국의　샤아로서가　아니라……,13,18,E518C489,,0,,2,1728
623466,scenario_623442,P4_direct_ext3_text_drift,portal16,현재、　티탄즈가……,8,18,E5184C16,,0,,2,
623471,scenario_623442,P4_direct_ext3_text_drift,portal16,지구연방군을　제것처럼　쓰는　현실이,14,18,E5182102,,0,,1,
6234C2,scenario_623496,P4_direct_ext3_text_drift,portal16,그리고　우주로　나온　인류는,11,18,E5182106,,0,,1,
6234E0,scenario_623496,P4_direct_ext3_text_drift,portal16,인류의　힘까지　얻었다고　착각했고、,20,18,E5182108,,0,,2,
6234F7,scenario_623496,P4_direct_ext3_text_drift,portal16,자비가　같은　자들을,9,18,E5182109,,0,,1,
62353E,scenario_62351D,P4_direct_ext3_text_drift,portal16,우주로　나오면서、,7,18,E518210D,,0,,1,
623558,scenario_62351D,P3_direct_ext3_control_adjacent_text_drift,portal16,왜　믿을　수　없는　건가！？,15,18,E518210F,,0,,2,1728
6235AD,scenario_62358A,P4_direct_ext3_text_drift,portal16,하지만　이제　인류는　지구에서,12,18,E5182113,,0,,1,
623600,scenario_6235D6,P4_direct_ext3_text_drift,portal16,지구를　자연의　요람으로　돌리고、,18,18,E5182116,,0,,1,
623647,scenario_62362E,P4_direct_ext3_text_drift,portal16,이　다카르조차,6,18,E5182119,,0,,1,
62367E,scenario_62366C,P4_direct_ext3_text_drift,portal16,지금　누구나　이　아름다운　지구를,14,18,E518211C,,0,,1,
62369A,scenario_62366C,P4_direct_ext3_text_drift,portal16,그렇다면　자기　욕망만을　위해、,21,18,E518211E,,0,,1,
623753,scenario_62372B,P4_direct_ext3_text_drift,portal16,……그것이야말로　악이며、,9,18,E5182127,,0,,1,
6237D6,scenario_6237BA,P3_direct_ext3_control_adjacent_text_drift,portal16,하지만、　티탄즈는……,8,18,E5180C78,,0,,2,1728
6238CA,scenario_6238AE,P4_direct_ext3_text_drift,portal16,의회의　결의를　기다리지　않고、,16,18,E5182135,,0,,1,
6238EE,scenario_6238AE,P4_direct_ext3_text_drift,portal16,이　사실을、,6,18,E5183B81,,0,,1,
623956,scenario_623949,P4_direct_ext3_text_drift,portal16,그리고　티탄즈는　의회　지지를　잃고,15,18,E518213A,,0,,1,
623975,scenario_623949,P1_direct_ext3_exact_text_control_adjacent,portal16,……후후후。,5,18,E518C058,,0,,2,1728
6239C2,scenario_6239A4,P3_direct_ext3_control_adjacent_text_drift,portal16,나도　디　오로　나간다！！,11,18,E518213F,,0,,2,1728
6239E4,scenario_6239D8,P4_direct_ext3_text_drift,portal16,이런　곳에서　싸워서,5,18,E5182141,,0,,1,
623A19,scenario_6239FD,P4_direct_ext3_text_drift,portal16,샤아　같은　뉴타입　실패작은,13,18,E5183B82,,0,,1,
623A4C,scenario_623A40,P4_direct_ext3_text_drift,portal16,정말　배제해야　할　자는,15,18,E5182147,,0,,1,
623A70,scenario_623A40,P4_direct_ext3_text_drift,portal16,하지만　그러다　많은　사람이,11,18,E5182149,,0,,1,
623AF7,scenario_623AD1,P4_direct_ext3_text_drift,portal16,언제나　세상을　움직인　건,15,18,E5184B7D,,0,,1,
623B5B,scenario_623B46,P4_direct_ext3_text_drift,portal16,인간의……,5,18,E5181CE9,,0,,1,
623B6C,scenario_623B46,P4_direct_ext3_text_drift,portal16,네놈이　생각하는　것처럼,11,18,E5183CF2,,0,,1,
623BBB,scenario_623BA6,P3_direct_ext3_control_adjacent_text_drift,portal16,이　내　몸을　통해　나오는　힘이！！,18,18,E518215C,,0,,2,1728
623C03,scenario_623BEE,P3_direct_ext3_control_adjacent_text_drift,portal16,……윽！！,6,18,E518E491,,0,,2,1728
623D74,scenario_623D6A,P4_direct_ext3_text_drift,portal16,카테지나　씨가　방해한다면！,13,18,E518216B,,0,,2,
623D84,scenario_623D6A,P3_direct_ext3_control_adjacent_text_drift,portal16,난、　카테지나　씨를　쏘겠어！！,13,18,E518216C,,0,,2,1728
623E7B,scenario_623E59,P1_direct_ext3_exact_text_control_adjacent,portal16,난　그리　대단한　일은　안　했어。,13,18,E5182177,,0,,2,087B
623E98,scenario_623E8E,P2_direct_ext3_exact_text,portal16,의원들은　당신을　믿고,15,18,E5182178,,0,,1,
623EB9,scenario_623E8E,P1_direct_ext3_exact_text_control_adjacent,portal16,모두　당신의　힘　덕분입니다。,12,18,E518941B,,0,,2,082B
623F20,scenario_623F06,P2_direct_ext3_exact_text,portal16,이제　우주로　도망간,12,18,E518217D,,0,,1,
623F3F,scenario_623F06,P2_direct_ext3_exact_text,portal16,자네　덕분에　에우고도　카라바도,12,18,E518217E,,0,,1,
624107,scenario_6240EE,P3_direct_ext3_control_adjacent_text_drift,portal16,인신공양의　가계라고……,9,18,E5184CF4,,0,,2,0842
62415A,scenario_624142,P2_direct_ext3_exact_text,portal16,…　…　그　말은　취소할게。,14,18,E5189274,,0,,2,
62416B,scenario_624142,P2_direct_ext3_exact_text,portal16,무엇이　있었는지는　모르지만、,11,18,E5189422,,0,,1,
62419C,scenario_62418E,P4_direct_ext3_text_drift,portal16,제가、오빠를,7,18,E5182CD7,,0,,1,
6241F0,scenario_6241D6,P3_direct_ext3_control_adjacent_text_drift,portal16,……에우고에게　당했나。,10,18,E518218B,,0,,2,1728
62424A,scenario_624227,P4_direct_ext3_text_drift,portal16,고작　의회를　적으로　돌린　게,14,18,E5180BE2,,0,,1,
624262,scenario_624227,P1_direct_ext3_exact_text_control_adjacent,portal16,당신에겐　힘이　있어。,9,18,E5182192,,0,,2,083E
6242C3,scenario_6242B9,P4_direct_ext3_text_drift,portal16,비장의　수는　곧　완성돼。,14,18,E5182198,,0,,2,
6242D4,scenario_6242B9,P4_direct_ext3_text_drift,portal16,그때까지의　시간을、,7,18,E5182199,,0,,1,
6242EE,scenario_6242B9,P4_direct_ext3_text_drift,portal16,……그래요。,5,18,E5183B84,,0,,1,
624305,scenario_6242B9,P1_direct_ext3_exact_text_control_adjacent,portal16,우후후후……,4,18,E518219C,,0,,2,1728
62445A,scenario_624433,P3_direct_ext3_control_adjacent_text_drift,portal16,（이　비굴함은　뭐지？　이게어른인가？）,23,18,E51821A9,,0,,2,1728
6244CA,scenario_6244BF,P4_direct_ext3_text_drift,portal16,좋다、　네겐　우익을　맡긴다。,16,18,E51821AF,,0,,1,
62451C,scenario_62450D,P4_direct_ext3_text_drift,portal16,이만한　군세를,5,18,E5182B60,,0,,1,
624535,scenario_62450D,P3_direct_ext3_control_adjacent_text_drift,portal16,힘든　싸움이　되겠군。,12,18,E5184C1A,,0,,2,1728
624569,scenario_624549,P3_direct_ext3_control_adjacent_text_drift,portal16,어떻게든　해방해야　해！,7,18,E5180C7B,,0,,2,1728
624591,scenario_62457D,P4_direct_ext3_text_drift,portal16,악질적인　네오　지온　부대를　격멸　소탕,11,18,E518C4A1,,0,,1,
624641,scenario_62462C,P4_direct_ext3_text_drift,portal16,지구의　운명을　네오・지온에　맡길,16,18,E518C4A2,,0,,1,
624662,scenario_62462C,P4_direct_ext3_text_drift,portal16,그런데　전투가　시작되자마자,14,18,E5183B87,,0,,1,
624681,scenario_62462C,P3_direct_ext3_control_adjacent_text_drift,portal16,부끄럽지도　않습니까！？,16,18,E51821C1,,0,,2,1728
6246B3,scenario_6246A9,P2_direct_ext3_exact_text,portal16,……리나！？,6,18,E51821C2,,0,,1,
62472F,scenario_624720,P1_direct_ext3_exact_text_control_adjacent,portal16,……어라、　으에엣！？,10,18,E51821C8,,0,,2,1728
6247A9,scenario_624792,P4_direct_ext3_text_drift,portal16,쥬도　아시타。　자네는　연단에　오르며,6,18,E5185360,,0,,1,
6247BA,scenario_624792,P4_direct_ext3_text_drift,portal16,의사당에서　꼴사납게　허둥대는,15,18,E5184B81,,0,,1,
6247D5,scenario_624792,P4_direct_ext3_text_drift,portal16,네오・지온에　꼬리치는　자들이야말로、,19,18,E518C4A3,,0,,1,
624828,scenario_62481C,P4_direct_ext3_text_drift,portal16,소름끼치게　어둡고　찬　우주를　보며,17,18,E51821D3,,0,,1,
62484D,scenario_62481C,P4_direct_ext3_text_drift,portal16,그동안　지구의　어리석은　자들은뭘했지？,19,18,E51821D5,,0,,2,
624863,scenario_62481C,P4_direct_ext3_text_drift,portal16,지구　재건에만　몰두해、,13,18,E51821D6,,0,,1,
624883,scenario_62481C,P4_direct_ext3_text_drift,portal16,오히려　오염을　더　키웠다！！,18,18,E518C4A6,,0,,2,
624898,scenario_62481C,P3_direct_ext3_control_adjacent_text_drift,portal16,그걸　용납할　순　없어！！,14,18,E51821D7,,0,,2,083B
6248CF,scenario_6248B9,P4_direct_ext3_text_drift,portal16,이상하군……　너와　있으면,14,18,E51821DA,,0,,1,
